num,name,sex,departmentCode,joblevelCode,skillCode,telephone,birthdate,postal,address
90000605,BATCH-000605,F,100001,7,4,263000605,19710829,140200,LGCNS DEVON BATCH
90000606,BATCH-000606,F,100001,7,4,263000606,19710830,140200,LGCNS DEVON BATCH
90000607,BATCH-000607,M,100001,7,4,263000607,19710831,140200,LGCNS DEVON BATCH
90000608,BATCH-000608,F,100001,7,4,263000608,19710901,140200,LGCNS DEVON BATCH
90000609,BATCH-000609,M,100001,7,4,263000609,19710902,140200,LGCNS DEVON BATCH
90000610,BATCH-000610,F,100001,7,4,263000610,19710903,140200,LGCNS DEVON BATCH
90000611,BATCH-000611,F,100001,7,4,263000611,19710904,140200,LGCNS DEVON BATCH
90000612,BATCH-000612,M,100001,7,4,263000612,19710905,140200,LGCNS DEVON BATCH
90000613,BATCH-000613,M,100001,7,4,263000613,19710906,140200,LGCNS DEVON BATCH
90000614,BATCH-000614,F,100001,7,4,263000614,19710907,140200,LGCNS DEVON BATCH
90000615,BATCH-000615,M,100001,7,4,263000615,19710908,140200,LGCNS DEVON BATCH
90000616,BATCH-000616,M,100001,7,4,263000616,19710909,140200,LGCNS DEVON BATCH
90000617,BATCH-000617,F,100001,7,4,263000617,19710910,140200,LGCNS DEVON BATCH
90000618,BATCH-000618,F,100001,7,4,263000618,19710911,140200,LGCNS DEVON BATCH
90000619,BATCH-000619,F,100001,7,4,263000619,19710912,140200,LGCNS DEVON BATCH
90000620,BATCH-000620,F,100001,7,4,263000620,19710913,140200,LGCNS DEVON BATCH
90000621,BATCH-000621,M,100001,7,4,263000621,19710914,140200,LGCNS DEVON BATCH
90000622,BATCH-000622,F,100001,7,4,263000622,19710915,140200,LGCNS DEVON BATCH
90000623,BATCH-000623,M,100001,7,4,263000623,19710916,140200,LGCNS DEVON BATCH
90000624,BATCH-000624,F,100001,7,4,263000624,19710917,140200,LGCNS DEVON BATCH
90000625,BATCH-000625,F,100001,7,4,263000625,19710918,140200,LGCNS DEVON BATCH
90000626,BATCH-000626,F,100001,7,4,263000626,19710919,140200,LGCNS DEVON BATCH
90000627,BATCH-000627,F,100001,7,4,263000627,19710920,140200,LGCNS DEVON BATCH
90000628,BATCH-000628,F,100001,7,4,263000628,19710921,140200,LGCNS DEVON BATCH
90000629,BATCH-000629,F,100001,7,4,263000629,19710922,140200,LGCNS DEVON BATCH
90000630,BATCH-000630,F,100001,7,4,263000630,19710923,140200,LGCNS DEVON BATCH
90000631,BATCH-000631,F,100001,7,4,263000631,19710924,140200,LGCNS DEVON BATCH
90000632,BATCH-000632,F,100001,7,4,263000632,19710925,140200,LGCNS DEVON BATCH
90000633,BATCH-000633,M,100001,7,4,263000633,19710926,140200,LGCNS DEVON BATCH
90000634,BATCH-000634,F,100001,7,4,263000634,19710927,140200,LGCNS DEVON BATCH
90000635,BATCH-000635,M,100001,7,4,263000635,19710928,140200,LGCNS DEVON BATCH
90000636,BATCH-000636,F,100001,7,4,263000636,19710929,140200,LGCNS DEVON BATCH
90000637,BATCH-000637,M,100001,7,4,263000637,19710930,140200,LGCNS DEVON BATCH
90000638,BATCH-000638,F,100001,7,4,263000638,19711001,140200,LGCNS DEVON BATCH
90000639,BATCH-000639,F,100001,7,4,263000639,19711002,140200,LGCNS DEVON BATCH
90000640,BATCH-000640,M,100001,7,4,263000640,19711003,140200,LGCNS DEVON BATCH
90000641,BATCH-000641,F,100001,7,4,263000641,19711004,140200,LGCNS DEVON BATCH
90000642,BATCH-000642,M,100001,7,4,263000642,19711005,140200,LGCNS DEVON BATCH
90000643,BATCH-000643,F,100001,7,4,263000643,19711006,140200,LGCNS DEVON BATCH
90000644,BATCH-000644,F,100001,7,4,263000644,19711007,140200,LGCNS DEVON BATCH
90000645,BATCH-000645,F,100001,7,4,263000645,19711008,140200,LGCNS DEVON BATCH
90000646,BATCH-000646,M,100001,7,4,263000646,19711009,140200,LGCNS DEVON BATCH
90000647,BATCH-000647,F,100001,7,4,263000647,19711010,140200,LGCNS DEVON BATCH
90000648,BATCH-000648,M,100001,7,4,263000648,19711011,140200,LGCNS DEVON BATCH
90000649,BATCH-000649,F,100001,7,4,263000649,19711012,140200,LGCNS DEVON BATCH
90000650,BATCH-000650,F,100001,7,4,263000650,19711013,140200,LGCNS DEVON BATCH
90000651,BATCH-000651,F,100001,7,4,263000651,19711014,140200,LGCNS DEVON BATCH
90000652,BATCH-000652,F,100001,7,4,263000652,19711015,140200,LGCNS DEVON BATCH
90000653,BATCH-000653,F,100001,7,4,263000653,19711016,140200,LGCNS DEVON BATCH
90000654,BATCH-000654,M,100001,7,4,263000654,19711017,140200,LGCNS DEVON BATCH
90000655,BATCH-000655,F,100001,7,4,263000655,19711018,140200,LGCNS DEVON BATCH
90000656,BATCH-000656,F,100001,7,4,263000656,19711019,140200,LGCNS DEVON BATCH
90000657,BATCH-000657,F,100001,7,4,263000657,19711020,140200,LGCNS DEVON BATCH
90000658,BATCH-000658,M,100001,7,4,263000658,19711021,140200,LGCNS DEVON BATCH
90000659,BATCH-000659,F,100001,7,4,263000659,19711022,140200,LGCNS DEVON BATCH
90000660,BATCH-000660,M,100001,7,4,263000660,19711023,140200,LGCNS DEVON BATCH
90000661,BATCH-000661,F,100001,7,4,263000661,19711024,140200,LGCNS DEVON BATCH
90000662,BATCH-000662,F,100001,7,4,263000662,19711025,140200,LGCNS DEVON BATCH
90000663,BATCH-000663,M,100001,7,4,263000663,19711026,140200,LGCNS DEVON BATCH
90000664,BATCH-000664,M,100001,7,4,263000664,19711027,140200,LGCNS DEVON BATCH
90000665,BATCH-000665,F,100001,7,4,263000665,19711028,140200,LGCNS DEVON BATCH
90000666,BATCH-000666,M,100001,7,4,263000666,19711029,140200,LGCNS DEVON BATCH
90000667,BATCH-000667,M,100001,7,4,263000667,19711030,140200,LGCNS DEVON BATCH
90000668,BATCH-000668,F,100001,7,4,263000668,19711031,140200,LGCNS DEVON BATCH
90000669,BATCH-000669,M,100001,7,4,263000669,19711101,140200,LGCNS DEVON BATCH
90000670,BATCH-000670,F,100001,7,4,263000670,19711102,140200,LGCNS DEVON BATCH
90000671,BATCH-000671,M,100001,7,4,263000671,19711103,140200,LGCNS DEVON BATCH
90000672,BATCH-000672,M,100001,7,4,263000672,19711104,140200,LGCNS DEVON BATCH
90000673,BATCH-000673,M,100001,7,4,263000673,19711105,140200,LGCNS DEVON BATCH
90000674,BATCH-000674,M,100001,7,4,263000674,19711106,140200,LGCNS DEVON BATCH
90000675,BATCH-000675,F,100001,7,4,263000675,19711107,140200,LGCNS DEVON BATCH
90000676,BATCH-000676,F,100001,7,4,263000676,19711108,140200,LGCNS DEVON BATCH
90000677,BATCH-000677,F,100001,7,4,263000677,19711109,140200,LGCNS DEVON BATCH
90000678,BATCH-000678,F,100001,7,4,263000678,19711110,140200,LGCNS DEVON BATCH
90000679,BATCH-000679,F,100001,7,4,263000679,19711111,140200,LGCNS DEVON BATCH
90000680,BATCH-000680,M,100001,7,4,263000680,19711112,140200,LGCNS DEVON BATCH
90000681,BATCH-000681,M,100001,7,4,263000681,19711113,140200,LGCNS DEVON BATCH
90000682,BATCH-000682,M,100001,7,4,263000682,19711114,140200,LGCNS DEVON BATCH
90000683,BATCH-000683,M,100001,7,4,263000683,19711115,140200,LGCNS DEVON BATCH
90000684,BATCH-000684,M,100001,7,4,263000684,19711116,140200,LGCNS DEVON BATCH
90000685,BATCH-000685,M,100001,7,4,263000685,19711117,140200,LGCNS DEVON BATCH
90000686,BATCH-000686,F,100001,7,4,263000686,19711118,140200,LGCNS DEVON BATCH
90000687,BATCH-000687,F,100001,7,4,263000687,19711119,140200,LGCNS DEVON BATCH
90000688,BATCH-000688,F,100001,7,4,263000688,19711120,140200,LGCNS DEVON BATCH
90000689,BATCH-000689,M,100001,7,4,263000689,19711121,140200,LGCNS DEVON BATCH
90000690,BATCH-000690,M,100001,7,4,263000690,19711122,140200,LGCNS DEVON BATCH
90000691,BATCH-000691,F,100001,7,4,263000691,19711123,140200,LGCNS DEVON BATCH
90000692,BATCH-000692,F,100001,7,4,263000692,19711124,140200,LGCNS DEVON BATCH
90000693,BATCH-000693,F,100001,7,4,263000693,19711125,140200,LGCNS DEVON BATCH
90000694,BATCH-000694,M,100001,7,4,263000694,19711126,140200,LGCNS DEVON BATCH
90000695,BATCH-000695,F,100001,7,4,263000695,19711127,140200,LGCNS DEVON BATCH
90000696,BATCH-000696,M,100001,7,4,263000696,19711128,140200,LGCNS DEVON BATCH
90000697,BATCH-000697,F,100001,7,4,263000697,19711129,140200,LGCNS DEVON BATCH
90000698,BATCH-000698,M,100001,7,4,263000698,19711130,140200,LGCNS DEVON BATCH
90000699,BATCH-000699,F,100001,7,4,263000699,19711201,140200,LGCNS DEVON BATCH
90000700,BATCH-000700,M,100001,7,4,263000700,19711202,140200,LGCNS DEVON BATCH
90000701,BATCH-000701,F,100001,7,4,263000701,19711203,140200,LGCNS DEVON BATCH
90000702,BATCH-000702,F,100001,7,4,263000702,19711204,140200,LGCNS DEVON BATCH
90000703,BATCH-000703,F,100001,7,4,263000703,19711205,140200,LGCNS DEVON BATCH
90000704,BATCH-000704,M,100001,7,4,263000704,19711206,140200,LGCNS DEVON BATCH
90000705,BATCH-000705,F,100001,7,4,263000705,19711207,140200,LGCNS DEVON BATCH
90000706,BATCH-000706,F,100001,7,4,263000706,19711208,140200,LGCNS DEVON BATCH
90000707,BATCH-000707,M,100001,7,4,263000707,19711209,140200,LGCNS DEVON BATCH
90000708,BATCH-000708,F,100001,7,4,263000708,19711210,140200,LGCNS DEVON BATCH
90000709,BATCH-000709,F,100001,7,4,263000709,19711211,140200,LGCNS DEVON BATCH
90000710,BATCH-000710,F,100001,7,4,263000710,19711212,140200,LGCNS DEVON BATCH
90000711,BATCH-000711,M,100001,7,4,263000711,19711213,140200,LGCNS DEVON BATCH
90000712,BATCH-000712,M,100001,7,4,263000712,19711214,140200,LGCNS DEVON BATCH
90000713,BATCH-000713,F,100001,7,4,263000713,19711215,140200,LGCNS DEVON BATCH
90000714,BATCH-000714,F,100001,7,4,263000714,19711216,140200,LGCNS DEVON BATCH
90000715,BATCH-000715,F,100001,7,4,263000715,19711217,140200,LGCNS DEVON BATCH
90000716,BATCH-000716,M,100001,7,4,263000716,19711218,140200,LGCNS DEVON BATCH
90000717,BATCH-000717,M,100001,7,4,263000717,19711219,140200,LGCNS DEVON BATCH
90000718,BATCH-000718,M,100001,7,4,263000718,19711220,140200,LGCNS DEVON BATCH
90000719,BATCH-000719,M,100001,7,4,263000719,19711221,140200,LGCNS DEVON BATCH
90000720,BATCH-000720,F,100001,7,4,263000720,19711222,140200,LGCNS DEVON BATCH
90000721,BATCH-000721,F,100001,7,4,263000721,19711223,140200,LGCNS DEVON BATCH
90000722,BATCH-000722,F,100001,7,4,263000722,19711224,140200,LGCNS DEVON BATCH
90000723,BATCH-000723,F,100001,7,4,263000723,19711225,140200,LGCNS DEVON BATCH
90000724,BATCH-000724,M,100001,7,4,263000724,19711226,140200,LGCNS DEVON BATCH
90000725,BATCH-000725,F,100001,7,4,263000725,19711227,140200,LGCNS DEVON BATCH
90000726,BATCH-000726,F,100001,7,4,263000726,19711228,140200,LGCNS DEVON BATCH
90000727,BATCH-000727,M,100001,7,4,263000727,19711229,140200,LGCNS DEVON BATCH
90000728,BATCH-000728,M,100001,7,4,263000728,19711230,140200,LGCNS DEVON BATCH
90000729,BATCH-000729,M,100001,7,4,263000729,19711231,140200,LGCNS DEVON BATCH
90000730,BATCH-000730,F,100001,7,4,263000730,19720101,140200,LGCNS DEVON BATCH
90000731,BATCH-000731,M,100001,7,4,263000731,19720102,140200,LGCNS DEVON BATCH
90000732,BATCH-000732,F,100001,7,4,263000732,19720103,140200,LGCNS DEVON BATCH
90000733,BATCH-000733,F,100001,7,4,263000733,19720104,140200,LGCNS DEVON BATCH
90000734,BATCH-000734,F,100001,7,4,263000734,19720105,140200,LGCNS DEVON BATCH
90000735,BATCH-000735,F,100001,7,4,263000735,19720106,140200,LGCNS DEVON BATCH
90000736,BATCH-000736,M,100001,7,4,263000736,19720107,140200,LGCNS DEVON BATCH
90000737,BATCH-000737,F,100001,7,4,263000737,19720108,140200,LGCNS DEVON BATCH
90000738,BATCH-000738,M,100001,7,4,263000738,19720109,140200,LGCNS DEVON BATCH
90000739,BATCH-000739,F,100001,7,4,263000739,19720110,140200,LGCNS DEVON BATCH
90000740,BATCH-000740,F,100001,7,4,263000740,19720111,140200,LGCNS DEVON BATCH
90000741,BATCH-000741,F,100001,7,4,263000741,19720112,140200,LGCNS DEVON BATCH
90000742,BATCH-000742,F,100001,7,4,263000742,19720113,140200,LGCNS DEVON BATCH
90000743,BATCH-000743,F,100001,7,4,263000743,19720114,140200,LGCNS DEVON BATCH
90000744,BATCH-000744,F,100001,7,4,263000744,19720115,140200,LGCNS DEVON BATCH
90000745,BATCH-000745,F,100001,7,4,263000745,19720116,140200,LGCNS DEVON BATCH
90000746,BATCH-000746,F,100001,7,4,263000746,19720117,140200,LGCNS DEVON BATCH
90000747,BATCH-000747,M,100001,7,4,263000747,19720118,140200,LGCNS DEVON BATCH
90000748,BATCH-000748,M,100001,7,4,263000748,19720119,140200,LGCNS DEVON BATCH
90000749,BATCH-000749,F,100001,7,4,263000749,19720120,140200,LGCNS DEVON BATCH
90000750,BATCH-000750,M,100001,7,4,263000750,19720121,140200,LGCNS DEVON BATCH
90000751,BATCH-000751,F,100001,7,4,263000751,19720122,140200,LGCNS DEVON BATCH
90000752,BATCH-000752,M,100001,7,4,263000752,19720123,140200,LGCNS DEVON BATCH
90000753,BATCH-000753,M,100001,7,4,263000753,19720124,140200,LGCNS DEVON BATCH
90000754,BATCH-000754,F,100001,7,4,263000754,19720125,140200,LGCNS DEVON BATCH
90000755,BATCH-000755,M,100001,7,4,263000755,19720126,140200,LGCNS DEVON BATCH
90000756,BATCH-000756,M,100001,7,4,263000756,19720127,140200,LGCNS DEVON BATCH
90000757,BATCH-000757,F,100001,7,4,263000757,19720128,140200,LGCNS DEVON BATCH
90000758,BATCH-000758,F,100001,7,4,263000758,19720129,140200,LGCNS DEVON BATCH
90000759,BATCH-000759,M,100001,7,4,263000759,19720130,140200,LGCNS DEVON BATCH
90000760,BATCH-000760,M,100001,7,4,263000760,19720131,140200,LGCNS DEVON BATCH
90000761,BATCH-000761,F,100001,7,4,263000761,19720201,140200,LGCNS DEVON BATCH
90000762,BATCH-000762,M,100001,7,4,263000762,19720202,140200,LGCNS DEVON BATCH
90000763,BATCH-000763,M,100001,7,4,263000763,19720203,140200,LGCNS DEVON BATCH
90000764,BATCH-000764,M,100001,7,4,263000764,19720204,140200,LGCNS DEVON BATCH
90000765,BATCH-000765,M,100001,7,4,263000765,19720205,140200,LGCNS DEVON BATCH
90000766,BATCH-000766,F,100001,7,4,263000766,19720206,140200,LGCNS DEVON BATCH
90000767,BATCH-000767,M,100001,7,4,263000767,19720207,140200,LGCNS DEVON BATCH
90000768,BATCH-000768,M,100001,7,4,263000768,19720208,140200,LGCNS DEVON BATCH
90000769,BATCH-000769,F,100001,7,4,263000769,19720209,140200,LGCNS DEVON BATCH
90000770,BATCH-000770,F,100001,7,4,263000770,19720210,140200,LGCNS DEVON BATCH
90000771,BATCH-000771,F,100001,7,4,263000771,19720211,140200,LGCNS DEVON BATCH
90000772,BATCH-000772,M,100001,7,4,263000772,19720212,140200,LGCNS DEVON BATCH
90000773,BATCH-000773,M,100001,7,4,263000773,19720213,140200,LGCNS DEVON BATCH
90000774,BATCH-000774,F,100001,7,4,263000774,19720214,140200,LGCNS DEVON BATCH
90000775,BATCH-000775,M,100001,7,4,263000775,19720215,140200,LGCNS DEVON BATCH
90000776,BATCH-000776,F,100001,7,4,263000776,19720216,140200,LGCNS DEVON BATCH
90000777,BATCH-000777,F,100001,7,4,263000777,19720217,140200,LGCNS DEVON BATCH
90000778,BATCH-000778,F,100001,7,4,263000778,19720218,140200,LGCNS DEVON BATCH
90000779,BATCH-000779,F,100001,7,4,263000779,19720219,140200,LGCNS DEVON BATCH
90000780,BATCH-000780,F,100001,7,4,263000780,19720220,140200,LGCNS DEVON BATCH
90000781,BATCH-000781,M,100001,7,4,263000781,19720221,140200,LGCNS DEVON BATCH
90000782,BATCH-000782,M,100001,7,4,263000782,19720222,140200,LGCNS DEVON BATCH
90000783,BATCH-000783,M,100001,7,4,263000783,19720223,140200,LGCNS DEVON BATCH
90000784,BATCH-000784,F,100001,7,4,263000784,19720224,140200,LGCNS DEVON BATCH
90000785,BATCH-000785,M,100001,7,4,263000785,19720225,140200,LGCNS DEVON BATCH
90000786,BATCH-000786,M,100001,7,4,263000786,19720226,140200,LGCNS DEVON BATCH
90000787,BATCH-000787,F,100001,7,4,263000787,19720227,140200,LGCNS DEVON BATCH
90000788,BATCH-000788,M,100001,7,4,263000788,19720228,140200,LGCNS DEVON BATCH
90000789,BATCH-000789,M,100001,7,4,263000789,19720229,140200,LGCNS DEVON BATCH
90000790,BATCH-000790,M,100001,7,4,263000790,19720301,140200,LGCNS DEVON BATCH
90000791,BATCH-000791,F,100001,7,4,263000791,19720302,140200,LGCNS DEVON BATCH
90000792,BATCH-000792,M,100001,7,4,263000792,19720303,140200,LGCNS DEVON BATCH
90000793,BATCH-000793,M,100001,7,4,263000793,19720304,140200,LGCNS DEVON BATCH
90000794,BATCH-000794,M,100001,7,4,263000794,19720305,140200,LGCNS DEVON BATCH
90000795,BATCH-000795,M,100001,7,4,263000795,19720306,140200,LGCNS DEVON BATCH
90000796,BATCH-000796,M,100001,7,4,263000796,19720307,140200,LGCNS DEVON BATCH
90000797,BATCH-000797,M,100001,7,4,263000797,19720308,140200,LGCNS DEVON BATCH
90000798,BATCH-000798,F,100001,7,4,263000798,19720309,140200,LGCNS DEVON BATCH
90000799,BATCH-000799,F,100001,7,4,263000799,19720310,140200,LGCNS DEVON BATCH
90000800,BATCH-000800,M,100001,7,4,263000800,19720311,140200,LGCNS DEVON BATCH
90000801,BATCH-000801,F,100001,7,4,263000801,19720312,140200,LGCNS DEVON BATCH
90000802,BATCH-000802,M,100001,7,4,263000802,19720313,140200,LGCNS DEVON BATCH
90000803,BATCH-000803,M,100001,7,4,263000803,19720314,140200,LGCNS DEVON BATCH
90000804,BATCH-000804,M,100001,7,4,263000804,19720315,140200,LGCNS DEVON BATCH
90000805,BATCH-000805,F,100001,7,4,263000805,19720316,140200,LGCNS DEVON BATCH
90000806,BATCH-000806,F,100001,7,4,263000806,19720317,140200,LGCNS DEVON BATCH
90000807,BATCH-000807,F,100001,7,4,263000807,19720318,140200,LGCNS DEVON BATCH
90000808,BATCH-000808,F,100001,7,4,263000808,19720319,140200,LGCNS DEVON BATCH
90000809,BATCH-000809,M,100001,7,4,263000809,19720320,140200,LGCNS DEVON BATCH
90000810,BATCH-000810,M,100001,7,4,263000810,19720321,140200,LGCNS DEVON BATCH
90000811,BATCH-000811,M,100001,7,4,263000811,19720322,140200,LGCNS DEVON BATCH
90000812,BATCH-000812,F,100001,7,4,263000812,19720323,140200,LGCNS DEVON BATCH
90000813,BATCH-000813,M,100001,7,4,263000813,19720324,140200,LGCNS DEVON BATCH
90000814,BATCH-000814,F,100001,7,4,263000814,19720325,140200,LGCNS DEVON BATCH
90000815,BATCH-000815,F,100001,7,4,263000815,19720326,140200,LGCNS DEVON BATCH
90000816,BATCH-000816,F,100001,7,4,263000816,19720327,140200,LGCNS DEVON BATCH
90000817,BATCH-000817,F,100001,7,4,263000817,19720328,140200,LGCNS DEVON BATCH
90000818,BATCH-000818,F,100001,7,4,263000818,19720329,140200,LGCNS DEVON BATCH
90000819,BATCH-000819,M,100001,7,4,263000819,19720330,140200,LGCNS DEVON BATCH
90000820,BATCH-000820,F,100001,7,4,263000820,19720331,140200,LGCNS DEVON BATCH
90000821,BATCH-000821,M,100001,7,4,263000821,19720401,140200,LGCNS DEVON BATCH
90000822,BATCH-000822,F,100001,7,4,263000822,19720402,140200,LGCNS DEVON BATCH
90000823,BATCH-000823,F,100001,7,4,263000823,19720403,140200,LGCNS DEVON BATCH
90000824,BATCH-000824,F,100001,7,4,263000824,19720404,140200,LGCNS DEVON BATCH
90000825,BATCH-000825,F,100001,7,4,263000825,19720405,140200,LGCNS DEVON BATCH
90000826,BATCH-000826,F,100001,7,4,263000826,19720406,140200,LGCNS DEVON BATCH
90000827,BATCH-000827,F,100001,7,4,263000827,19720407,140200,LGCNS DEVON BATCH
90000828,BATCH-000828,F,100001,7,4,263000828,19720408,140200,LGCNS DEVON BATCH
90000829,BATCH-000829,M,100001,7,4,263000829,19720409,140200,LGCNS DEVON BATCH
90000830,BATCH-000830,M,100001,7,4,263000830,19720410,140200,LGCNS DEVON BATCH
90000831,BATCH-000831,M,100001,7,4,263000831,19720411,140200,LGCNS DEVON BATCH
90000832,BATCH-000832,M,100001,7,4,263000832,19720412,140200,LGCNS DEVON BATCH
90000833,BATCH-000833,F,100001,7,4,263000833,19720413,140200,LGCNS DEVON BATCH
90000834,BATCH-000834,M,100001,7,4,263000834,19720414,140200,LGCNS DEVON BATCH
90000835,BATCH-000835,F,100001,7,4,263000835,19720415,140200,LGCNS DEVON BATCH
90000836,BATCH-000836,M,100001,7,4,263000836,19720416,140200,LGCNS DEVON BATCH
90000837,BATCH-000837,M,100001,7,4,263000837,19720417,140200,LGCNS DEVON BATCH
90000838,BATCH-000838,M,100001,7,4,263000838,19720418,140200,LGCNS DEVON BATCH
90000839,BATCH-000839,F,100001,7,4,263000839,19720419,140200,LGCNS DEVON BATCH
90000840,BATCH-000840,F,100001,7,4,263000840,19720420,140200,LGCNS DEVON BATCH
90000841,BATCH-000841,F,100001,7,4,263000841,19720421,140200,LGCNS DEVON BATCH
90000842,BATCH-000842,M,100001,7,4,263000842,19720422,140200,LGCNS DEVON BATCH
90000843,BATCH-000843,F,100001,7,4,263000843,19720423,140200,LGCNS DEVON BATCH
90000844,BATCH-000844,F,100001,7,4,263000844,19720424,140200,LGCNS DEVON BATCH
90000845,BATCH-000845,F,100001,7,4,263000845,19720425,140200,LGCNS DEVON BATCH
90000846,BATCH-000846,M,100001,7,4,263000846,19720426,140200,LGCNS DEVON BATCH
90000847,BATCH-000847,F,100001,7,4,263000847,19720427,140200,LGCNS DEVON BATCH
90000848,BATCH-000848,M,100001,7,4,263000848,19720428,140200,LGCNS DEVON BATCH
90000849,BATCH-000849,F,100001,7,4,263000849,19720429,140200,LGCNS DEVON BATCH
90000850,BATCH-000850,F,100001,7,4,263000850,19720430,140200,LGCNS DEVON BATCH
90000851,BATCH-000851,F,100001,7,4,263000851,19720501,140200,LGCNS DEVON BATCH
90000852,BATCH-000852,M,100001,7,4,263000852,19720502,140200,LGCNS DEVON BATCH
90000853,BATCH-000853,M,100001,7,4,263000853,19720503,140200,LGCNS DEVON BATCH
90000854,BATCH-000854,M,100001,7,4,263000854,19720504,140200,LGCNS DEVON BATCH
90000855,BATCH-000855,F,100001,7,4,263000855,19720505,140200,LGCNS DEVON BATCH
90000856,BATCH-000856,M,100001,7,4,263000856,19720506,140200,LGCNS DEVON BATCH
90000857,BATCH-000857,M,100001,7,4,263000857,19720507,140200,LGCNS DEVON BATCH
90000858,BATCH-000858,F,100001,7,4,263000858,19720508,140200,LGCNS DEVON BATCH
90000859,BATCH-000859,M,100001,7,4,263000859,19720509,140200,LGCNS DEVON BATCH
90000860,BATCH-000860,M,100001,7,4,263000860,19720510,140200,LGCNS DEVON BATCH
90000861,BATCH-000861,F,100001,7,4,263000861,19720511,140200,LGCNS DEVON BATCH
90000862,BATCH-000862,M,100001,7,4,263000862,19720512,140200,LGCNS DEVON BATCH
90000863,BATCH-000863,F,100001,7,4,263000863,19720513,140200,LGCNS DEVON BATCH
90000864,BATCH-000864,F,100001,7,4,263000864,19720514,140200,LGCNS DEVON BATCH
90000865,BATCH-000865,M,100001,7,4,263000865,19720515,140200,LGCNS DEVON BATCH
90000866,BATCH-000866,M,100001,7,4,263000866,19720516,140200,LGCNS DEVON BATCH
90000867,BATCH-000867,F,100001,7,4,263000867,19720517,140200,LGCNS DEVON BATCH
90000868,BATCH-000868,F,100001,7,4,263000868,19720518,140200,LGCNS DEVON BATCH
90000869,BATCH-000869,M,100001,7,4,263000869,19720519,140200,LGCNS DEVON BATCH
90000870,BATCH-000870,M,100001,7,4,263000870,19720520,140200,LGCNS DEVON BATCH
90000871,BATCH-000871,F,100001,7,4,263000871,19720521,140200,LGCNS DEVON BATCH
90000872,BATCH-000872,M,100001,7,4,263000872,19720522,140200,LGCNS DEVON BATCH
90000873,BATCH-000873,F,100001,7,4,263000873,19720523,140200,LGCNS DEVON BATCH
90000874,BATCH-000874,F,100001,7,4,263000874,19720524,140200,LGCNS DEVON BATCH
90000875,BATCH-000875,M,100001,7,4,263000875,19720525,140200,LGCNS DEVON BATCH
90000876,BATCH-000876,F,100001,7,4,263000876,19720526,140200,LGCNS DEVON BATCH
90000877,BATCH-000877,F,100001,7,4,263000877,19720527,140200,LGCNS DEVON BATCH
90000878,BATCH-000878,M,100001,7,4,263000878,19720528,140200,LGCNS DEVON BATCH
90000879,BATCH-000879,F,100001,7,4,263000879,19720529,140200,LGCNS DEVON BATCH
90000880,BATCH-000880,M,100001,7,4,263000880,19720530,140200,LGCNS DEVON BATCH
90000881,BATCH-000881,M,100001,7,4,263000881,19720531,140200,LGCNS DEVON BATCH
90000882,BATCH-000882,F,100001,7,4,263000882,19720601,140200,LGCNS DEVON BATCH
90000883,BATCH-000883,F,100001,7,4,263000883,19720602,140200,LGCNS DEVON BATCH
90000884,BATCH-000884,M,100001,7,4,263000884,19720603,140200,LGCNS DEVON BATCH
90000885,BATCH-000885,F,100001,7,4,263000885,19720604,140200,LGCNS DEVON BATCH
90000886,BATCH-000886,M,100001,7,4,263000886,19720605,140200,LGCNS DEVON BATCH
90000887,BATCH-000887,F,100001,7,4,263000887,19720606,140200,LGCNS DEVON BATCH
90000888,BATCH-000888,F,100001,7,4,263000888,19720607,140200,LGCNS DEVON BATCH
90000889,BATCH-000889,F,100001,7,4,263000889,19720608,140200,LGCNS DEVON BATCH
90000890,BATCH-000890,M,100001,7,4,263000890,19720609,140200,LGCNS DEVON BATCH
90000891,BATCH-000891,F,100001,7,4,263000891,19720610,140200,LGCNS DEVON BATCH
90000892,BATCH-000892,F,100001,7,4,263000892,19720611,140200,LGCNS DEVON BATCH
90000893,BATCH-000893,M,100001,7,4,263000893,19720612,140200,LGCNS DEVON BATCH
90000894,BATCH-000894,M,100001,7,4,263000894,19720613,140200,LGCNS DEVON BATCH
90000895,BATCH-000895,F,100001,7,4,263000895,19720614,140200,LGCNS DEVON BATCH
90000896,BATCH-000896,F,100001,7,4,263000896,19720615,140200,LGCNS DEVON BATCH
90000897,BATCH-000897,M,100001,7,4,263000897,19720616,140200,LGCNS DEVON BATCH
90000898,BATCH-000898,F,100001,7,4,263000898,19720617,140200,LGCNS DEVON BATCH
90000899,BATCH-000899,M,100001,7,4,263000899,19720618,140200,LGCNS DEVON BATCH
90000900,BATCH-000900,M,100001,7,4,263000900,19720619,140200,LGCNS DEVON BATCH
90000901,BATCH-000901,M,100001,7,4,263000901,19720620,140200,LGCNS DEVON BATCH
90000902,BATCH-000902,F,100001,7,4,263000902,19720621,140200,LGCNS DEVON BATCH
90000903,BATCH-000903,M,100001,7,4,263000903,19720622,140200,LGCNS DEVON BATCH
90000904,BATCH-000904,F,100001,7,4,263000904,19720623,140200,LGCNS DEVON BATCH
90000905,BATCH-000905,F,100001,7,4,263000905,19720624,140200,LGCNS DEVON BATCH
90000906,BATCH-000906,F,100001,7,4,263000906,19720625,140200,LGCNS DEVON BATCH
90000907,BATCH-000907,F,100001,7,4,263000907,19720626,140200,LGCNS DEVON BATCH
